ANO,UF,SITUACAO,ADEQUACAO,AGUA,ESGOTO,LIXO,DOMICILIOS
2019,17,Urbano,Adequado,Adequado,Adequado,Adequado,157712
2019,17,Urbano,Adequado,Adequado,Adequado,Inadequado,0
2019,17,Urbano,Adequado,Adequado,Inadequado,Adequado,0
2019,17,Urbano,Adequado,Adequado,Inadequado,Inadequado,0
2019,17,Urbano,Adequado,Inadequado,Adequado,Adequado,0
2019,17,Urbano,Adequado,Inadequado,Adequado,Inadequado,0
2019,17,Urbano,Adequado,Inadequado,Inadequado,Adequado,0
2019,17,Urbano,Adequado,Inadequado,Inadequado,Inadequado,0
2019,17,Urbano,Inadequado,Adequado,Adequado,Adequado,0
2019,17,Urbano,Inadequado,Adequado,Adequado,Inadequado,0
2019,17,Urbano,Inadequado,Adequado,Inadequado,Adequado,0
2019,17,Urbano,Inadequado,Adequado,Inadequado,Inadequado,0
2019,17,Urbano,Inadequado,Inadequado,Adequado,Adequado,0
2019,17,Urbano,Inadequado,Inadequado,Adequado,Inadequado,0
2019,17,Urbano,Inadequado,Inadequado,Inadequado,Adequado,0
2019,17,Urbano,Inadequado,Inadequado,Inadequado,Inadequado,1955
2019,17,Urbano,Semi-adequado,Adequado,Adequado,Adequado,0
2019,17,Urbano,Semi-adequado,Adequado,Adequado,Inadequado,20698
2019,17,Urbano,Semi-adequado,Adequado,Inadequado,Adequado,193797
2019,17,Urbano,Semi-adequado,Adequado,Inadequado,Inadequado,45586
2019,17,Urbano,Semi-adequado,Inadequado,Adequado,Adequado,2121
2019,17,Urbano,Semi-adequado,Inadequado,Adequado,Inadequado,4812
2019,17,Urbano,Semi-adequado,Inadequado,Inadequado,Adequado,7760
2019,17,Urbano,Semi-adequado,Inadequado,Inadequado,Inadequado,0
2019,21,Rural,Adequado,Adequado,Adequado,Adequado,21254
2019,21,Rural,Adequado,Adequado,Adequado,Inadequado,0
2019,21,Rural,Adequado,Adequado,Inadequado,Adequado,0
2019,21,Rural,Adequado,Adequado,Inadequado,Inadequado,0
2019,21,Rural,Adequado,Inadequado,Adequado,Adequado,0
2019,21,Rural,Adequado,Inadequado,Adequado,Inadequado,0
2019,21,Rural,Adequado,Inadequado,Inadequado,Adequado,0
2019,21,Rural,Adequado,Inadequado,Inadequado,Inadequado,0
2019,21,Rural,Inadequado,Adequado,Adequado,Adequado,0
2019,21,Rural,Inadequado,Adequado,Adequado,Inadequado,0
2019,21,Rural,Inadequado,Adequado,Inadequado,Adequado,0
2019,21,Rural,Inadequado,Adequado,Inadequado,Inadequado,0
2019,21,Rural,Inadequado,Inadequado,Adequado,Adequado,0
2019,21,Rural,Inadequado,Inadequado,Adequado,Inadequado,0
2019,21,Rural,Inadequado,Inadequado,Inadequado,Adequado,0
2019,21,Rural,Inadequado,Inadequado,Inadequado,Inadequado,213560
2019,21,Rural,Semi-adequado,Adequado,Adequado,Adequado,0
2019,21,Rural,Semi-adequado,Adequado,Adequado,Inadequado,16038
2019,21,Rural,Semi-adequado,Adequado,Inadequado,Adequado,68969
2019,21,Rural,Semi-adequado,Adequado,Inadequado,Inadequado,306418
2019,21,Rural,Semi-adequado,Inadequado,Adequado,Adequado,505
2019,21,Rural,Semi-adequado,Inadequado,Adequado,Inadequado,3939
2019,21,Rural,Semi-adequado,Inadequado,Inadequado,Adequado,8570
2019,21,Rural,Semi-adequado,Inadequado,Inadequado,Inadequado,0
2019,21,Urbano,Adequado,Adequado,Adequado,Adequado,368299
2019,21,Urbano,Adequado,Adequado,Adequado,Inadequado,0
2019,21,Urbano,Adequado,Adequado,Inadequado,Adequado,0
2019,21,Urbano,Adequado,Adequado,Inadequado,Inadequado,0
2019,21,Urbano,Adequado,Inadequado,Adequado,Adequado,0
2019,21,Urbano,Adequado,Inadequado,Adequado,Inadequado,0
2019,21,Urbano,Adequado,Inadequado,Inadequado,Adequado,0
2019,21,Urbano,Adequado,Inadequado,Inadequado,Inadequado,0
2019,21,Urbano,Inadequado,Adequado,Adequado,Adequado,0
2019,21,Urbano,Inadequado,Adequado,Adequado,Inadequado,0
2019,21,Urbano,Inadequado,Adequado,Inadequado,Adequado,0
2019,21,Urbano,Inadequado,Adequado,Inadequado,Inadequado,0
2019,21,Urbano,Inadequado,Inadequado,Adequado,Adequado,0
2019,21,Urbano,Inadequado,Inadequado,Adequado,Inadequado,0
2019,21,Urbano,Inadequado,Inadequado,Inadequado,Adequado,0
2019,21,Urbano,Inadequado,Inadequado,Inadequado,Inadequado,56291
2019,21,Urbano,Semi-adequado,Adequado,Adequado,Adequado,0
2019,21,Urbano,Semi-adequado,Adequado,Adequado,Inadequado,40157
2019,21,Urbano,Semi-adequado,Adequado,Inadequado,Adequado,683058
2019,21,Urbano,Semi-adequado,Adequado,Inadequado,Inadequado,267296
2019,21,Urbano,Semi-adequado,Inadequado,Adequado,Adequado,3554
2019,21,Urbano,Semi-adequado,Inadequado,Adequado,Inadequado,2352
2019,21,Urbano,Semi-adequado,Inadequado,Inadequado,Adequado,36587
2019,21,Urbano,Semi-adequado,Inadequado,Inadequado,Inadequado,0
2019,22,Rural,Adequado,Adequado,Adequado,Adequado,657
2019,22,Rural,Adequado,Adequado,Adequado,Inadequado,0
2019,22,Rural,Adequado,Adequado,Inadequado,Adequado,0
2019,22,Rural,Adequado,Adequado,Inadequado,Inadequado,0
2019,22,Rural,Adequado,Inadequado,Adequado,Adequado,0
2019,22,Rural,Adequado,Inadequado,Adequado,Inadequado,0
2019,22,Rural,Adequado,Inadequado,Inadequado,Adequado,0
2019,22,Rural,Adequado,Inadequado,Inadequado,Inadequado,0
2019,22,Rural,Inadequado,Adequado,Adequado,Adequado,0
2019,22,Rural,Inadequado,Adequado,Adequado,Inadequado,0
2019,22,Rural,Inadequado,Adequado,Inadequado,Adequado,0
2019,22,Rural,Inadequado,Adequado,Inadequado,Inadequado,0
2019,22,Rural,Inadequado,Inadequado,Adequado,Adequado,0
2019,22,Rural,Inadequado,Inadequado,Adequado,Inadequado,0
2019,22,Rural,Inadequado,Inadequado,Inadequado,Adequado,0
2019,22,Rural,Inadequado,Inadequado,Inadequado,Inadequado,80696
2019,22,Rural,Semi-adequado,Adequado,Adequado,Adequado,0
2019,22,Rural,Semi-adequado,Adequado,Adequado,Inadequado,4076
2019,22,Rural,Semi-adequado,Adequado,Inadequado,Adequado,54153
2019,22,Rural,Semi-adequado,Adequado,Inadequado,Inadequado,209945
2019,22,Rural,Semi-adequado,Inadequado,Adequado,Adequado,108
2019,22,Rural,Semi-adequado,Inadequado,Adequado,Inadequado,0
2019,22,Rural,Semi-adequado,Inadequado,Inadequado,Adequado,2828
2019,22,Rural,Semi-adequado,Inadequado,Inadequado,Inadequado,0
2019,22,Urbano,Adequado,Adequado,Adequado,Adequado,75043
2019,22,Urbano,Adequado,Adequado,Adequado,Inadequado,0
2019,22,Urbano,Adequado,Adequado,Inadequado,Adequado,0
2019,22,Urbano,Adequado,Adequado,Inadequado,Inadequado,0
2019,22,Urbano,Adequado,Inadequado,Adequado,Adequado,0
2019,22,Urbano,Adequado,Inadequado,Adequado,Inadequado,0
2019,22,Urbano,Adequado,Inadequado,Inadequado,Adequado,0
2019,22,Urbano,Adequado,Inadequado,Inadequado,Inadequado,0
2019,22,Urbano,Inadequado,Adequado,Adequado,Adequado,0
2019,22,Urbano,Inadequado,Adequado,Adequado,Inadequado,0
2019,22,Urbano,Inadequado,Adequado,Inadequado,Adequado,0
2019,22,Urbano,Inadequado,Adequado,Inadequado,Inadequado,0
2019,22,Urbano,Inadequado,Inadequado,Adequado,Adequado,0
2019,22,Urbano,Inadequado,Inadequado,Adequado,Inadequado,0
2019,22,Urbano,Inadequado,Inadequado,Inadequado,Adequado,0
2019,22,Urbano,Inadequado,Inadequado,Inadequado,Inadequado,4077
2019,22,Urbano,Semi-adequado,Adequado,Adequado,Adequado,0
2019,22,Urbano,Semi-adequado,Adequado,Adequado,Inadequado,217
2019,22,Urbano,Semi-adequado,Adequado,Inadequado,Adequado,553382
2019,22,Urbano,Semi-adequado,Adequado,Inadequado,Inadequado,35094
2019,22,Urbano,Semi-adequado,Inadequado,Adequado,Adequado,707
2019,22,Urbano,Semi-adequado,Inadequado,Adequado,Inadequado,0
2019,22,Urbano,Semi-adequado,Inadequado,Inadequado,Adequado,9844
2019,22,Urbano,Semi-adequado,Inadequado,Inadequado,Inadequado,0
2019,23,Rural,Adequado,Adequado,Adequado,Adequado,20238
2019,23,Rural,Adequado,Adequado,Adequado,Inadequado,0
2019,23,Rural,Adequado,Adequado,Inadequado,Adequado,0
2019,23,Rural,Adequado,Adequado,Inadequado,Inadequado,0
2019,23,Rural,Adequado,Inadequado,Adequado,Adequado,0
2019,23,Rural,Adequado,Inadequado,Adequado,Inadequado,0
2019,23,Rural,Adequado,Inadequado,Inadequado,Adequado,0
2019,23,Rural,Adequado,Inadequado,Inadequado,Inadequado,0
2019,23,Rural,Inadequado,Adequado,Adequado,Adequado,0
2019,23,Rural,Inadequado,Adequado,Adequado,Inadequado,0
2019,23,Rural,Inadequado,Adequado,Inadequado,Adequado,0
2019,23,Rural,Inadequado,Adequado,Inadequado,Inadequado,0
2019,23,Rural,Inadequado,Inadequado,Adequado,Adequado,0
2019,23,Rural,Inadequado,Inadequado,Adequado,Inadequado,0
2019,23,Rural,Inadequado,Inadequado,Inadequado,Adequado,0
2019,23,Rural,Inadequado,Inadequado,Inadequado,Inadequado,180691
2019,23,Rural,Semi-adequado,Adequado,Adequado,Adequado,0
2019,23,Rural,Semi-adequado,Adequado,Adequado,Inadequado,17176
2019,23,Rural,Semi-adequado,Adequado,Inadequado,Adequado,122183
2019,23,Rural,Semi-adequado,Adequado,Inadequado,Inadequado,316579
2019,23,Rural,Semi-adequado,Inadequado,Adequado,Adequado,1563
2019,23,Rural,Semi-adequado,Inadequado,Adequado,Inadequado,3920
2019,23,Rural,Semi-adequado,Inadequado,Inadequado,Adequado,19248
2019,23,Rural,Semi-adequado,Inadequado,Inadequado,Inadequado,0
2019,23,Urbano,Adequado,Adequado,Adequado,Adequado,1300520
2019,23,Urbano,Adequado,Adequado,Adequado,Inadequado,0
2019,23,Urbano,Adequado,Adequado,Inadequado,Adequado,0
2019,23,Urbano,Adequado,Adequado,Inadequado,Inadequado,0
2019,23,Urbano,Adequado,Inadequado,Adequado,Adequado,0
2019,23,Urbano,Adequado,Inadequado,Adequado,Inadequado,0
2019,23,Urbano,Adequado,Inadequado,Inadequado,Adequado,0
2019,23,Urbano,Adequado,Inadequado,Inadequado,Inadequado,0
2019,23,Urbano,Inadequado,Adequado,Adequado,Adequado,0
2019,23,Urbano,Inadequado,Adequado,Adequado,Inadequado,0
2019,23,Urbano,Inadequado,Adequado,Inadequado,Adequado,0
2019,23,Urbano,Inadequado,Adequado,Inadequado,Inadequado,0
2019,23,Urbano,Inadequado,Inadequado,Adequado,Adequado,0
2019,23,Urbano,Inadequado,Inadequado,Adequado,Inadequado,0
2019,23,Urbano,Inadequado,Inadequado,Inadequado,Adequado,0
2019,23,Urbano,Inadequado,Inadequado,Inadequado,Inadequado,16291
2019,23,Urbano,Semi-adequado,Adequado,Adequado,Adequado,0
2019,23,Urbano,Semi-adequado,Adequado,Adequado,Inadequado,77483
2019,23,Urbano,Semi-adequado,Adequado,Inadequado,Adequado,729294
2019,23,Urbano,Semi-adequado,Adequado,Inadequado,Inadequado,133686
2019,23,Urbano,Semi-adequado,Inadequado,Adequado,Adequado,8565
2019,23,Urbano,Semi-adequado,Inadequado,Adequado,Inadequado,1364
2019,23,Urbano,Semi-adequado,Inadequado,Inadequado,Adequado,26251
2019,23,Urbano,Semi-adequado,Inadequado,Inadequado,Inadequado,0
2019,24,Rural,Adequado,Adequado,Adequado,Adequado,2436
2019,24,Rural,Adequado,Adequado,Adequado,Inadequado,0
2019,24,Rural,Adequado,Adequado,Inadequado,Adequado,0
2019,24,Rural,Adequado,Adequado,Inadequado,Inadequado,0
2019,24,Rural,Adequado,Inadequado,Adequado,Adequado,0
2019,24,Rural,Adequado,Inadequado,Adequado,Inadequado,0
2019,24,Rural,Adequado,Inadequado,Inadequado,Adequado,0
2019,24,Rural,Adequado,Inadequado,Inadequado,Inadequado,0
2019,24,Rural,Inadequado,Adequado,Adequado,Adequado,0
2019,24,Rural,Inadequado,Adequado,Adequado,Inadequado,0
2019,24,Rural,Inadequado,Adequado,Inadequado,Adequado,0
2019,24,Rural,Inadequado,Adequado,Inadequado,Inadequado,0
2019,24,Rural,Inadequado,Inadequado,Adequado,Adequado,0
2019,24,Rural,Inadequado,Inadequado,Adequado,Inadequado,0
2019,24,Rural,Inadequado,Inadequado,Inadequado,Adequado,0
2019,24,Rural,Inadequado,Inadequado,Inadequado,Inadequado,45794
2019,24,Rural,Semi-adequado,Adequado,Adequado,Adequado,0
2019,24,Rural,Semi-adequado,Adequado,Adequado,Inadequado,1301
2019,24,Rural,Semi-adequado,Adequado,Inadequado,Adequado,85133
2019,24,Rural,Semi-adequado,Adequado,Inadequado,Inadequado,75483
2019,24,Rural,Semi-adequado,Inadequado,Adequado,Adequado,664
2019,24,Rural,Semi-adequado,Inadequado,Adequado,Inadequado,0
2019,24,Rural,Semi-adequado,Inadequado,Inadequado,Adequado,19491
2019,24,Rural,Semi-adequado,Inadequado,Inadequado,Inadequado,0
2019,24,Urbano,Adequado,Adequado,Adequado,Adequado,281433
2019,24,Urbano,Adequado,Adequado,Adequado,Inadequado,0
2019,24,Urbano,Adequado,Adequado,Inadequado,Adequado,0
2019,24,Urbano,Adequado,Adequado,Inadequado,Inadequado,0
2019,24,Urbano,Adequado,Inadequado,Adequado,Adequado,0
2019,24,Urbano,Adequado,Inadequado,Adequado,Inadequado,0
2019,24,Urbano,Adequado,Inadequado,Inadequado,Adequado,0
2019,24,Urbano,Adequado,Inadequado,Inadequado,Inadequado,0
2019,24,Urbano,Inadequado,Adequado,Adequado,Adequado,0
2019,24,Urbano,Inadequado,Adequado,Adequado,Inadequado,0
2019,24,Urbano,Inadequado,Adequado,Inadequado,Adequado,0
2019,24,Urbano,Inadequado,Adequado,Inadequado,Inadequado,0
2019,24,Urbano,Inadequado,Inadequado,Adequado,Adequado,0
2019,24,Urbano,Inadequado,Inadequado,Adequado,Inadequado,0
2019,24,Urbano,Inadequado,Inadequado,Inadequado,Adequado,0
2019,24,Urbano,Inadequado,Inadequado,Inadequado,Inadequado,2656
2019,24,Urbano,Semi-adequado,Adequado,Adequado,Adequado,0
2019,24,Urbano,Semi-adequado,Adequado,Adequado,Inadequado,13329
2019,24,Urbano,Semi-adequado,Adequado,Inadequado,Adequado,571531
2019,24,Urbano,Semi-adequado,Adequado,Inadequado,Inadequado,34119
2019,24,Urbano,Semi-adequado,Inadequado,Adequado,Adequado,721
2019,24,Urbano,Semi-adequado,Inadequado,Adequado,Inadequado,0
2019,24,Urbano,Semi-adequado,Inadequado,Inadequado,Adequado,12670
2019,24,Urbano,Semi-adequado,Inadequado,Inadequado,Inadequado,0
2019,25,Rural,Adequado,Adequado,Adequado,Adequado,17488
2019,25,Rural,Adequado,Adequado,Adequado,Inadequado,0
2019,25,Rural,Adequado,Adequado,Inadequado,Adequado,0
2019,25,Rural,Adequado,Adequado,Inadequado,Inadequado,0
2019,25,Rural,Adequado,Inadequado,Adequado,Adequado,0
2019,25,Rural,Adequado,Inadequado,Adequado,Inadequado,0
2019,25,Rural,Adequado,Inadequado,Inadequado,Adequado,0
2019,25,Rural,Adequado,Inadequado,Inadequado,Inadequado,0
2019,25,Rural,Inadequado,Adequado,Adequado,Adequado,0
2019,25,Rural,Inadequado,Adequado,Adequado,Inadequado,0
2019,25,Rural,Inadequado,Adequado,Inadequado,Adequado,0
2019,25,Rural,Inadequado,Adequado,Inadequado,Inadequado,0
2019,25,Rural,Inadequado,Inadequado,Adequado,Adequado,0
2019,25,Rural,Inadequado,Inadequado,Adequado,Inadequado,0
2019,25,Rural,Inadequado,Inadequado,Inadequado,Adequado,0
2019,25,Rural,Inadequado,Inadequado,Inadequado,Inadequado,104805
2019,25,Rural,Semi-adequado,Adequado,Adequado,Adequado,0
2019,25,Rural,Semi-adequado,Adequado,Adequado,Inadequado,4328
2019,25,Rural,Semi-adequado,Adequado,Inadequado,Adequado,37212
2019,25,Rural,Semi-adequado,Adequado,Inadequado,Inadequado,105513
2019,25,Rural,Semi-adequado,Inadequado,Adequado,Adequado,330
2019,25,Rural,Semi-adequado,Inadequado,Adequado,Inadequado,2463
2019,25,Rural,Semi-adequado,Inadequado,Inadequado,Adequado,9164
2019,25,Rural,Semi-adequado,Inadequado,Inadequado,Inadequado,0
2019,25,Urbano,Adequado,Adequado,Adequado,Adequado,584309
2019,25,Urbano,Adequado,Adequado,Adequado,Inadequado,0
2019,25,Urbano,Adequado,Adequado,Inadequado,Adequado,0
2019,25,Urbano,Adequado,Adequado,Inadequado,Inadequado,0
2019,25,Urbano,Adequado,Inadequado,Adequado,Adequado,0
2019,25,Urbano,Adequado,Inadequado,Adequado,Inadequado,0
2019,25,Urbano,Adequado,Inadequado,Inadequado,Adequado,0
2019,25,Urbano,Adequado,Inadequado,Inadequado,Inadequado,0
2019,25,Urbano,Inadequado,Adequado,Adequado,Adequado,0
2019,25,Urbano,Inadequado,Adequado,Adequado,Inadequado,0
2019,25,Urbano,Inadequado,Adequado,Inadequado,Adequado,0
2019,25,Urbano,Inadequado,Adequado,Inadequado,Inadequado,0
2019,25,Urbano,Inadequado,Inadequado,Adequado,Adequado,0
2019,25,Urbano,Inadequado,Inadequado,Adequado,Inadequado,0
2019,25,Urbano,Inadequado,Inadequado,Inadequado,Adequado,0
2019,25,Urbano,Inadequado,Inadequado,Inadequado,Inadequado,7671
2019,25,Urbano,Semi-adequado,Adequado,Adequado,Adequado,0
2019,25,Urbano,Semi-adequado,Adequado,Adequado,Inadequado,39151
2019,25,Urbano,Semi-adequado,Adequado,Inadequado,Adequado,335519
2019,25,Urbano,Semi-adequado,Adequado,Inadequado,Inadequado,50102
2019,25,Urbano,Semi-adequado,Inadequado,Adequado,Adequado,4925
2019,25,Urbano,Semi-adequado,Inadequado,Adequado,Inadequado,0
2019,25,Urbano,Semi-adequado,Inadequado,Inadequado,Adequado,9281
2019,25,Urbano,Semi-adequado,Inadequado,Inadequado,Inadequado,0
2019,26,Rural,Adequado,Adequado,Adequado,Adequado,31106
2019,26,Rural,Adequado,Adequado,Adequado,Inadequado,0
2019,26,Rural,Adequado,Adequado,Inadequado,Adequado,0
2019,26,Rural,Adequado,Adequado,Inadequado,Inadequado,0
2019,26,Rural,Adequado,Inadequado,Adequado,Adequado,0
2019,26,Rural,Adequado,Inadequado,Adequado,Inadequado,0
2019,26,Rural,Adequado,Inadequado,Inadequado,Adequado,0
2019,26,Rural,Adequado,Inadequado,Inadequado,Inadequado,0
2019,26,Rural,Inadequado,Adequado,Adequado,Adequado,0
2019,26,Rural,Inadequado,Adequado,Adequado,Inadequado,0
2019,26,Rural,Inadequado,Adequado,Inadequado,Adequado,0
2019,26,Rural,Inadequado,Adequado,Inadequado,Inadequado,0
2019,26,Rural,Inadequado,Inadequado,Adequado,Adequado,0
2019,26,Rural,Inadequado,Inadequado,Adequado,Inadequado,0
2019,26,Rural,Inadequado,Inadequado,Inadequado,Adequado,0
2019,26,Rural,Inadequado,Inadequado,Inadequado,Inadequado,200697
2019,26,Rural,Semi-adequado,Adequado,Adequado,Adequado,0
2019,26,Rural,Semi-adequado,Adequado,Adequado,Inadequado,33928
2019,26,Rural,Semi-adequado,Adequado,Inadequado,Adequado,37890
2019,26,Rural,Semi-adequado,Adequado,Inadequado,Inadequado,190108
2019,26,Rural,Semi-adequado,Inadequado,Adequado,Adequado,1244
2019,26,Rural,Semi-adequado,Inadequado,Adequado,Inadequado,7735
2019,26,Rural,Semi-adequado,Inadequado,Inadequado,Adequado,14348
2019,26,Rural,Semi-adequado,Inadequado,Inadequado,Inadequado,0
2019,26,Urbano,Adequado,Adequado,Adequado,Adequado,1711852
2019,26,Urbano,Adequado,Adequado,Adequado,Inadequado,0
2019,26,Urbano,Adequado,Adequado,Inadequado,Adequado,0
2019,26,Urbano,Adequado,Adequado,Inadequado,Inadequado,0
2019,26,Urbano,Adequado,Inadequado,Adequado,Adequado,0
2019,26,Urbano,Adequado,Inadequado,Adequado,Inadequado,0
2019,26,Urbano,Adequado,Inadequado,Inadequado,Adequado,0
2019,26,Urbano,Adequado,Inadequado,Inadequado,Inadequado,0
2019,26,Urbano,Inadequado,Adequado,Adequado,Adequado,0
2019,26,Urbano,Inadequado,Adequado,Adequado,Inadequado,0
2019,26,Urbano,Inadequado,Adequado,Inadequado,Adequado,0
2019,26,Urbano,Inadequado,Adequado,Inadequado,Inadequado,0
2019,26,Urbano,Inadequado,Inadequado,Adequado,Adequado,0
2019,26,Urbano,Inadequado,Inadequado,Adequado,Inadequado,0
2019,26,Urbano,Inadequado,Inadequado,Inadequado,Adequado,0
2019,26,Urbano,Inadequado,Inadequado,Inadequado,Inadequado,32793
2019,26,Urbano,Semi-adequado,Adequado,Adequado,Adequado,0
2019,26,Urbano,Semi-adequado,Adequado,Adequado,Inadequado,207027
2019,26,Urbano,Semi-adequado,Adequado,Inadequado,Adequado,523676
2019,26,Urbano,Semi-adequado,Adequado,Inadequado,Inadequado,205462
2019,26,Urbano,Semi-adequado,Inadequado,Adequado,Adequado,17490
2019,26,Urbano,Semi-adequado,Inadequado,Adequado,Inadequado,17668
2019,26,Urbano,Semi-adequado,Inadequado,Inadequado,Adequado,46113
2019,26,Urbano,Semi-adequado,Inadequado,Inadequado,Inadequado,0
2019,27,Rural,Adequado,Adequado,Adequado,Adequado,13608
2019,27,Rural,Adequado,Adequado,Adequado,Inadequado,0
2019,27,Rural,Adequado,Adequado,Inadequado,Adequado,0
2019,27,Rural,Adequado,Adequado,Inadequado,Inadequado,0
2019,27,Rural,Adequado,Inadequado,Adequado,Adequado,0
2019,27,Rural,Adequado,Inadequado,Adequado,Inadequado,0
2019,27,Rural,Adequado,Inadequado,Inadequado,Adequado,0
2019,27,Rural,Adequado,Inadequado,Inadequado,Inadequado,0
2019,27,Rural,Inadequado,Adequado,Adequado,Adequado,0
2019,27,Rural,Inadequado,Adequado,Adequado,Inadequado,0
2019,27,Rural,Inadequado,Adequado,Inadequado,Adequado,0
2019,27,Rural,Inadequado,Adequado,Inadequado,Inadequado,0
2019,27,Rural,Inadequado,Inadequado,Adequado,Adequado,0
2019,27,Rural,Inadequado,Inadequado,Adequado,Inadequado,0
2019,27,Rural,Inadequado,Inadequado,Inadequado,Adequado,0
2019,27,Rural,Inadequado,Inadequado,Inadequado,Inadequado,72876
2019,27,Rural,Semi-adequado,Adequado,Adequado,Adequado,0
2019,27,Rural,Semi-adequado,Adequado,Adequado,Inadequado,8034
2019,27,Rural,Semi-adequado,Adequado,Inadequado,Adequado,51381
2019,27,Rural,Semi-adequado,Adequado,Inadequado,Inadequado,83597
2019,27,Rural,Semi-adequado,Inadequado,Adequado,Adequado,411
2019,27,Rural,Semi-adequado,Inadequado,Adequado,Inadequado,3253
2019,27,Rural,Semi-adequado,Inadequado,Inadequado,Adequado,8364
2019,27,Rural,Semi-adequado,Inadequado,Inadequado,Inadequado,0
2019,27,Urbano,Adequado,Adequado,Adequado,Adequado,428441
2019,27,Urbano,Adequado,Adequado,Adequado,Inadequado,0
2019,27,Urbano,Adequado,Adequado,Inadequado,Adequado,0
2019,27,Urbano,Adequado,Adequado,Inadequado,Inadequado,0
2019,27,Urbano,Adequado,Inadequado,Adequado,Adequado,0
2019,27,Urbano,Adequado,Inadequado,Adequado,Inadequado,0
2019,27,Urbano,Adequado,Inadequado,Inadequado,Adequado,0
2019,27,Urbano,Adequado,Inadequado,Inadequado,Inadequado,0
2019,27,Urbano,Inadequado,Adequado,Adequado,Adequado,0
2019,27,Urbano,Inadequado,Adequado,Adequado,Inadequado,0
2019,27,Urbano,Inadequado,Adequado,Inadequado,Adequado,0
2019,27,Urbano,Inadequado,Adequado,Inadequado,Inadequado,0
2019,27,Urbano,Inadequado,Inadequado,Adequado,Adequado,0
2019,27,Urbano,Inadequado,Inadequado,Adequado,Inadequado,0
2019,27,Urbano,Inadequado,Inadequado,Inadequado,Adequado,0
2019,27,Urbano,Inadequado,Inadequado,Inadequado,Inadequado,4921
2019,27,Urbano,Semi-adequado,Adequado,Adequado,Adequado,0
2019,27,Urbano,Semi-adequado,Adequado,Adequado,Inadequado,47387
2019,27,Urbano,Semi-adequado,Adequado,Inadequado,Adequado,327577
2019,27,Urbano,Semi-adequado,Adequado,Inadequado,Inadequado,63916
2019,27,Urbano,Semi-adequado,Inadequado,Adequado,Adequado,1909
2019,27,Urbano,Semi-adequado,Inadequado,Adequado,Inadequado,1102
2019,27,Urbano,Semi-adequado,Inadequado,Inadequado,Adequado,9251
2019,27,Urbano,Semi-adequado,Inadequado,Inadequado,Inadequado,0
2019,28,Rural,Adequado,Adequado,Adequado,Adequado,12227
2019,28,Rural,Adequado,Adequado,Adequado,Inadequado,0
2019,28,Rural,Adequado,Adequado,Inadequado,Adequado,0
2019,28,Rural,Adequado,Adequado,Inadequado,Inadequado,0
2019,28,Rural,Adequado,Inadequado,Adequado,Adequado,0
2019,28,Rural,Adequado,Inadequado,Adequado,Inadequado,0
2019,28,Rural,Adequado,Inadequado,Inadequado,Adequado,0
2019,28,Rural,Adequado,Inadequado,Inadequado,Inadequado,0
2019,28,Rural,Inadequado,Adequado,Adequado,Adequado,0
2019,28,Rural,Inadequado,Adequado,Adequado,Inadequado,0
2019,28,Rural,Inadequado,Adequado,Inadequado,Adequado,0
2019,28,Rural,Inadequado,Adequado,Inadequado,Inadequado,0
2019,28,Rural,Inadequado,Inadequado,Adequado,Adequado,0
2019,28,Rural,Inadequado,Inadequado,Adequado,Inadequado,0
2019,28,Rural,Inadequado,Inadequado,Inadequado,Adequado,0
2019,28,Rural,Inadequado,Inadequado,Inadequado,Inadequado,36112
2019,28,Rural,Semi-adequado,Adequado,Adequado,Adequado,0
2019,28,Rural,Semi-adequado,Adequado,Adequado,Inadequado,4268
2019,28,Rural,Semi-adequado,Adequado,Inadequado,Adequado,60948
2019,28,Rural,Semi-adequado,Adequado,Inadequado,Inadequado,45349
2019,28,Rural,Semi-adequado,Inadequado,Adequado,Adequado,1278
2019,28,Rural,Semi-adequado,Inadequado,Adequado,Inadequado,0
2019,28,Rural,Semi-adequado,Inadequado,Inadequado,Adequado,11561
2019,28,Rural,Semi-adequado,Inadequado,Inadequado,Inadequado,0
2019,28,Urbano,Adequado,Adequado,Adequado,Adequado,355972
2019,28,Urbano,Adequado,Adequado,Adequado,Inadequado,0
2019,28,Urbano,Adequado,Adequado,Inadequado,Adequado,0
2019,28,Urbano,Adequado,Adequado,Inadequado,Inadequado,0
2019,28,Urbano,Adequado,Inadequado,Adequado,Adequado,0
2019,28,Urbano,Adequado,Inadequado,Adequado,Inadequado,0
2019,28,Urbano,Adequado,Inadequado,Inadequado,Adequado,0
2019,28,Urbano,Adequado,Inadequado,Inadequado,Inadequado,0
2019,28,Urbano,Inadequado,Adequado,Adequado,Adequado,0
2019,28,Urbano,Inadequado,Adequado,Adequado,Inadequado,0
2019,28,Urbano,Inadequado,Adequado,Inadequado,Adequado,0
2019,28,Urbano,Inadequado,Adequado,Inadequado,Inadequado,0
2019,28,Urbano,Inadequado,Inadequado,Adequado,Adequado,0
2019,28,Urbano,Inadequado,Inadequado,Adequado,Inadequado,0
2019,28,Urbano,Inadequado,Inadequado,Inadequado,Adequado,0
2019,28,Urbano,Inadequado,Inadequado,Inadequado,Inadequado,4794
2019,28,Urbano,Semi-adequado,Adequado,Adequado,Adequado,0
2019,28,Urbano,Semi-adequado,Adequado,Adequado,Inadequado,3407
